,name,hand,country,birthday,rank,winner,sets,total_pts,service_pts,return_pts,aces,bp_saved,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
119,Olivier Rochus,R,BEL,1981-01-18,179.0,False,1.0,117.0,69.0,48.0,1.0,2.0,15.0,33.0,75.0,3.0,0.6302521008403361,3rd Round,2000-06-26,4.39,41.9,41.8,Wimbledon,2000,167.0
120,Gianluca Pozzi,L,ITA,1965-06-17,43.0,False,0.0,99.0,64.0,35.0,6.0,11.0,14.0,21.0,47.0,3.0,0.4272727272727272,2nd Round,2001-01-15,4.48,41.3,49.3,Australian Open,2001,148.0
121,Thomas Johansson,R,SWE,1975-03-24,34.0,True,3.0,116.0,70.0,46.0,9.0,7.0,12.0,34.0,59.0,1.0,0.5619047619047619,2nd Round,2001-01-15,4.48,41.3,49.3,Australian Open,2001,148.0
122,Gianluca Pozzi,L,ITA,1965-06-17,82.0,False,0.0,81.0,48.0,33.0,4.0,5.0,22.0,11.0,35.0,2.0,0.3977272727272727,2nd Round,2000-01-17,4.1,40.8,39.7,Australian Open,2000,119.0
123,Magnus Norman,R,SWE,1976-05-30,11.0,True,3.0,94.0,54.0,40.0,5.0,8.0,10.0,30.0,62.0,5.0,0.7126436781609196,2nd Round,2000-01-17,4.1,40.8,39.7,Australian Open,2000,119.0
124,Gianluca Pozzi,L,ITA,1965-06-17,60.0,False,0.0,103.0,50.0,53.0,1.0,16.0,33.0,20.0,62.0,6.0,0.5849056603773585,1st Round,2001-05-28,4.7,36.9,47.0,French Open,2001,141.0
125,Nicolas Coutelot,R,FRA,1977-02-09,184.0,True,3.0,126.0,70.0,56.0,4.0,18.0,23.0,33.0,79.0,5.0,0.6422764227642277,1st Round,2001-05-28,4.7,36.9,47.0,French Open,2001,141.0
126,Gianluca Pozzi,L,ITA,1965-06-17,72.0,False,0.0,51.0,30.0,21.0,3.0,12.0,8.0,13.0,34.0,2.0,0.4857142857142857,1st Round,2000-05-29,4.13,40.7,31.7,French Open,2000,95.0
127,Patrick Rafter,R,AUS,1972-12-28,24.0,True,3.0,89.0,49.0,40.0,5.0,8.0,16.0,24.0,44.0,2.0,0.6285714285714286,1st Round,2000-05-29,4.13,40.7,31.7,French Open,2000,95.0
128,Gianluca Pozzi,L,ITA,1965-06-17,108.0,False,2.0,160.0,100.0,60.0,14.0,11.0,19.0,41.0,67.0,6.0,0.4496644295302013,1st Round,2001-08-27,4.19,38.5,40.2,US Open,2001,201.0
129,Jack Brasington,R,USA,1976-09-09,223.0,True,3.0,153.0,104.0,49.0,9.0,13.0,12.0,37.0,87.0,11.0,0.5304878048780488,1st Round,2001-08-27,4.19,38.5,40.2,US Open,2001,201.0
130,Gianluca Pozzi,L,ITA,1965-06-17,49.0,False,2.0,128.0,92.0,36.0,8.0,10.0,16.0,20.0,76.0,4.0,0.5205479452054794,2nd Round,2000-08-28,4.09,42.2,37.6,US Open,2000,188.0
131,Marat Safin,R,RUS,1980-01-27,7.0,True,3.0,139.0,85.0,54.0,11.0,5.0,17.0,37.0,61.0,3.0,0.5041322314049587,2nd Round,2000-08-28,4.09,42.2,37.6,US Open,2000,188.0
132,Gianluca Pozzi,L,ITA,1965-06-17,74.0,False,0.0,71.0,40.0,31.0,3.0,9.0,9.0,22.0,33.0,9.0,0.4074074074074074,1st Round,2001-06-25,3.88,36.3,33.7,Wimbledon,2001,101.0
133,Martin Lee,L,GBR,1978-01-13,130.0,True,3.0,96.0,55.0,41.0,5.0,3.0,14.0,27.0,46.0,7.0,0.5348837209302325,1st Round,2001-06-25,3.88,36.3,33.7,Wimbledon,2001,101.0
134,Gianluca Pozzi,L,ITA,1965-06-17,64.0,False,1.0,121.0,76.0,45.0,16.0,4.0,27.0,18.0,59.0,3.0,0.5042735042735043,4th Round,2000-06-26,4.1,39.7,41.0,Wimbledon,2000,164.0
135,Byron Black,R,ZIM,1969-10-06,52.0,True,3.0,127.0,86.0,41.0,5.0,7.0,9.0,32.0,87.0,3.0,0.6641221374045801,4th Round,2000-06-26,4.1,39.7,41.0,Wimbledon,2000,164.0
136,Mark Woodforde,L,AUS,1965-09-23,126.0,True,3.0,106.0,58.0,48.0,3.0,1.0,18.0,30.0,50.0,4.0,0.5952380952380952,1st Round,2000-01-17,3.74,36.3,38.7,Australian Open,2000,116.0
137,Davide Sanguinetti,R,ITA,1972-08-25,113.0,False,0.0,86.0,60.0,26.0,9.0,7.0,13.0,13.0,56.0,4.0,0.5185185185185185,1st Round,2000-01-17,3.74,36.3,38.7,Australian Open,2000,116.0
138,Mark Woodforde,L,AUS,1965-09-23,126.0,False,1.0,130.0,80.0,50.0,1.0,9.0,19.0,31.0,74.0,6.0,0.592,2nd Round,2000-01-17,4.34,40.2,44.5,Australian Open,2000,178.0
139,Franco Squillari,L,ARG,1975-08-22,48.0,True,3.0,136.0,91.0,45.0,17.0,11.0,20.0,25.0,71.0,14.0,0.5035460992907801,2nd Round,2000-01-17,4.34,40.2,44.5,Australian Open,2000,178.0
140,Mark Woodforde,L,AUS,1965-09-23,191.0,False,0.0,68.0,45.0,23.0,4.0,12.0,11.0,12.0,43.0,7.0,0.4942528735632184,1st Round,2000-06-26,4.75,37.0,47.5,Wimbledon,2000,95.0
141,Magnus Norman,R,SWE,1976-05-30,2.0,True,2.0,86.0,44.0,42.0,10.0,3.0,20.0,22.0,44.0,6.0,0.6567164179104478,1st Round,2000-06-26,4.75,37.0,47.5,Wimbledon,2000,95.0
142,Magnus Gustafsson,R,SWE,1967-01-03,72.0,True,3.0,104.0,67.0,37.0,10.0,11.0,16.0,21.0,64.0,4.0,0.6464646464646465,1st Round,2000-06-26,3.71,34.3,34.7,Wimbledon,2000,104.0
143,Paul Kilderry,R,AUS,1973-04-11,297.0,False,0.0,78.0,46.0,32.0,4.0,4.0,20.0,12.0,48.0,6.0,0.5783132530120482,1st Round,2000-06-26,3.71,34.3,34.7,Wimbledon,2000,104.0
144,Magnus Gustafsson,R,SWE,1967-01-03,72.0,True,3.0,97.0,53.0,44.0,4.0,3.0,25.0,19.0,52.0,4.0,0.7027027027027027,2nd Round,2000-06-26,3.46,32.3,30.0,Wimbledon,2000,90.0
145,Max Mirnyi,R,BLR,1977-07-06,59.0,False,0.0,70.0,49.0,21.0,5.0,8.0,13.0,8.0,68.0,2.0,0.7311827956989247,2nd Round,2000-06-26,3.46,32.3,30.0,Wimbledon,2000,90.0
146,Magnus Gustafsson,R,SWE,1967-01-03,57.0,False,0.0,65.0,40.0,25.0,1.0,8.0,10.0,15.0,43.0,4.0,0.5512820512820513,1st Round,2001-05-28,4.54,43.7,39.3,French Open,2001,118.0
147,Jose Acasuso,R,ARG,1982-10-20,91.0,True,3.0,97.0,59.0,38.0,5.0,5.0,16.0,22.0,43.0,1.0,0.5119047619047619,1st Round,2001-05-28,4.54,43.7,39.3,French Open,2001,118.0
148,Magnus Gustafsson,R,SWE,1967-01-03,78.0,False,1.0,111.0,70.0,41.0,2.0,12.0,19.0,22.0,80.0,4.0,0.64,1st Round,2000-05-29,4.0,38.2,38.0,French Open,2000,152.0
149,Fabrice Santoro,R,FRA,1972-12-09,29.0,True,3.0,128.0,73.0,55.0,5.0,6.0,32.0,23.0,63.0,4.0,0.5526315789473685,1st Round,2000-05-29,4.0,38.2,38.0,French Open,2000,152.0
150,Magnus Gustafsson,R,SWE,1967-01-03,81.0,False,0.0,74.0,44.0,30.0,5.0,5.0,11.0,19.0,52.0,5.0,0.5842696629213483,1st Round,2001-08-27,4.34,42.5,42.0,US Open,2001,126.0
151,Lleyton Hewitt,R,AUS,1981-02-24,4.0,True,3.0,104.0,59.0,45.0,4.0,2.0,22.0,23.0,49.0,3.0,0.550561797752809,1st Round,2001-08-27,4.34,42.5,42.0,US Open,2001,126.0
152,Magnus Gustafsson,R,SWE,1967-01-03,52.0,False,0.0,64.0,48.0,16.0,1.0,7.0,8.0,8.0,57.0,3.0,0.6263736263736264,1st Round,2000-08-28,3.76,35.0,31.3,US Open,2000,94.0
153,Greg Rusedski,L,GBR,1973-09-06,34.0,True,3.0,97.0,54.0,43.0,12.0,2.0,25.0,18.0,48.0,2.0,0.6857142857142857,1st Round,2000-08-28,3.76,35.0,31.3,US Open,2000,94.0
154,Magnus Gustafsson,R,SWE,1967-01-03,57.0,False,0.0,65.0,49.0,16.0,6.0,15.0,7.0,9.0,57.0,5.0,0.5876288659793815,1st Round,2001-06-25,4.2,38.0,35.0,Wimbledon,2001,105.0
155,Lleyton Hewitt,R,AUS,1981-02-24,5.0,True,3.0,101.0,53.0,48.0,2.0,2.0,24.0,24.0,38.0,1.0,0.5507246376811594,1st Round,2001-06-25,4.2,38.0,35.0,Wimbledon,2001,105.0
156,Magnus Gustafsson,R,SWE,1967-01-03,72.0,False,2.0,174.0,108.0,66.0,8.0,4.0,22.0,44.0,102.0,7.0,0.6035502958579881,3rd Round,2000-06-26,3.87,35.9,42.6,Wimbledon,2000,213.0
157,Thomas Johansson,R,SWE,1975-03-24,57.0,True,3.0,182.0,121.0,61.0,18.0,6.0,26.0,35.0,102.0,6.0,0.5454545454545454,3rd Round,2000-06-26,3.87,35.9,42.6,Wimbledon,2000,213.0
158,Bernd Karbacher,R,GER,1968-04-03,139.0,False,0.0,67.0,52.0,15.0,4.0,8.0,5.0,10.0,47.0,5.0,0.5053763440860215,1st Round,2000-01-17,3.54,33.9,30.7,Australian Open,2000,92.0
159,Michael Hill,R,AUS,1974-06-30,238.0,True,3.0,96.0,55.0,41.0,15.0,3.0,15.0,26.0,41.0,0.0,0.5857142857142857,1st Round,2000-01-17,3.54,33.9,30.7,Australian Open,2000,92.0
160,Francisco Clavet,L,ESP,1968-10-24,61.0,True,3.0,99.0,54.0,45.0,3.0,2.0,21.0,24.0,47.0,0.0,0.6351351351351351,1st Round,2002-01-14,3.76,35.9,31.3,Australian Open,2002,94.0
161,Martin Lee,L,GBR,1978-01-13,103.0,False,0.0,58.0,38.0,20.0,2.0,6.0,11.0,9.0,43.0,2.0,0.5180722891566265,1st Round,2002-01-14,3.76,35.9,31.3,Australian Open,2002,94.0
162,Francisco Clavet,L,ESP,1968-10-24,61.0,True,3.0,160.0,94.0,66.0,3.0,4.0,32.0,34.0,107.0,4.0,0.7181208053691275,2nd Round,2002-01-14,4.36,39.8,41.0,Australian Open,2002,205.0
163,Sebastien Grosjean,R,FRA,1978-05-29,7.0,False,2.0,149.0,94.0,55.0,3.0,7.0,34.0,21.0,95.0,2.0,0.59375,2nd Round,2002-01-14,4.36,39.8,41.0,Australian Open,2002,205.0
164,Francisco Clavet,L,ESP,1968-10-24,40.0,True,3.0,86.0,45.0,41.0,5.0,2.0,16.0,25.0,35.0,1.0,0.5833333333333334,1st Round,2001-01-15,3.68,36.8,27.0,Australian Open,2001,81.0
165,Markus Hantschk,R,GER,1977-11-19,93.0,False,0.0,46.0,31.0,15.0,3.0,5.0,8.0,7.0,37.0,6.0,0.5138888888888888,1st Round,2001-01-15,3.68,36.8,27.0,Australian Open,2001,81.0
166,Francisco Clavet,L,ESP,1968-10-24,39.0,True,3.0,125.0,82.0,43.0,5.0,2.0,14.0,29.0,82.0,4.0,0.6776859504132231,1st Round,2000-01-17,3.53,32.4,33.5,Australian Open,2000,134.0
167,Dominik Hrbaty,R,SVK,1978-01-04,22.0,False,1.0,123.0,84.0,39.0,12.0,4.0,21.0,18.0,65.0,9.0,0.5118110236220472,1st Round,2000-01-17,3.53,32.4,33.5,Australian Open,2000,134.0
168,Francisco Clavet,L,ESP,1968-10-24,39.0,True,3.0,94.0,66.0,28.0,4.0,0.0,9.0,19.0,56.0,0.0,0.6829268292682927,2nd Round,2000-01-17,3.2,33.3,32.0,Australian Open,2000,96.0
169,Goran Ivanisevic,L,CRO,1971-09-13,70.0,False,0.0,79.0,63.0,16.0,10.0,2.0,10.0,6.0,47.0,7.0,0.5164835164835165,2nd Round,2000-01-17,3.2,33.3,32.0,Australian Open,2000,96.0
170,Francisco Clavet,L,ESP,1968-10-24,49.0,True,3.0,100.0,54.0,46.0,3.0,9.0,18.0,28.0,63.0,3.0,0.6847826086956522,1st Round,2000-05-29,5.35,43.4,41.0,French Open,2000,123.0
171,Guillermo Canas,R,ARG,1977-11-25,117.0,False,0.0,70.0,32.0,38.0,2.0,8.0,25.0,13.0,40.0,4.0,0.5128205128205128,1st Round,2000-05-29,5.35,43.4,41.0,French Open,2000,123.0
172,Francisco Clavet,L,ESP,1968-10-24,42.0,True,3.0,99.0,55.0,44.0,1.0,0.0,26.0,18.0,47.0,0.0,0.6619718309859155,1st Round,2000-06-26,3.7,37.3,33.3,Wimbledon,2000,100.0
173,Hernan Gumy,R,ARG,1972-03-05,88.0,False,0.0,62.0,46.0,16.0,0.0,4.0,8.0,8.0,61.0,4.0,0.6777777777777778,1st Round,2000-06-26,3.7,37.3,33.3,Wimbledon,2000,100.0
174,Francisco Clavet,L,ESP,1968-10-24,118.0,False,0.0,74.0,45.0,29.0,2.0,6.0,14.0,15.0,59.0,2.0,0.6629213483146067,1st Round,2003-01-13,4.45,44.2,43.0,Australian Open,2003,129.0
175,Guillermo Coria,R,ARG,1982-01-13,45.0,True,3.0,101.0,57.0,44.0,7.0,6.0,31.0,13.0,56.0,1.0,0.6511627906976745,1st Round,2003-01-13,4.45,44.2,43.0,Australian Open,2003,129.0
176,Francisco Clavet,L,ESP,1968-10-24,61.0,False,0.0,72.0,44.0,28.0,1.0,4.0,21.0,7.0,50.0,5.0,0.5952380952380952,3rd Round,2002-01-14,4.23,38.6,36.7,Australian Open,2002,110.0
177,Jiri Novak,R,CZE,1975-03-22,24.0,True,3.0,99.0,59.0,40.0,5.0,3.0,20.0,20.0,64.0,0.0,0.735632183908046,3rd Round,2002-01-14,4.23,38.6,36.7,Australian Open,2002,110.0
178,Francisco Clavet,L,ESP,1968-10-24,40.0,False,0.0,74.0,50.0,24.0,4.0,3.0,7.0,17.0,51.0,0.0,0.6144578313253012,2nd Round,2001-01-15,3.78,36.4,34.0,Australian Open,2001,102.0
179,Dominik Hrbaty,R,SVK,1978-01-04,16.0,True,3.0,94.0,61.0,33.0,9.0,2.0,17.0,16.0,46.0,5.0,0.5411764705882353,2nd Round,2001-01-15,3.78,36.4,34.0,Australian Open,2001,102.0
180,Francisco Clavet,L,ESP,1968-10-24,39.0,False,1.0,116.0,80.0,36.0,1.0,15.0,15.0,21.0,93.0,3.0,0.6642857142857143,3rd Round,2000-01-17,3.97,35.0,36.8,Australian Open,2000,147.0
181,Wayne Ferreira,R,RSA,1971-09-15,53.0,True,3.0,136.0,76.0,60.0,15.0,9.0,37.0,23.0,70.0,5.0,0.625,3rd Round,2000-01-17,3.97,35.0,36.8,Australian Open,2000,147.0
182,Francisco Clavet,L,ESP,1968-10-24,77.0,False,1.0,142.0,87.0,55.0,3.0,11.0,31.0,24.0,99.0,2.0,0.678082191780822,1st Round,2002-05-27,5.07,44.5,53.3,French Open,2002,213.0
183,Sebastien Grosjean,R,FRA,1978-05-29,10.0,True,3.0,145.0,86.0,59.0,5.0,7.0,39.0,20.0,89.0,2.0,0.6312056737588653,1st Round,2002-05-27,5.07,44.5,53.3,French Open,2002,213.0
184,Francisco Clavet,L,ESP,1968-10-24,51.0,False,1.0,105.0,71.0,34.0,4.0,10.0,15.0,19.0,74.0,3.0,0.6065573770491803,1st Round,2001-05-28,4.68,44.2,43.3,French Open,2001,173.0
185,Alex Calatrava,R,ESP,1973-06-14,47.0,True,3.0,130.0,79.0,51.0,5.0,5.0,25.0,26.0,69.0,4.0,0.6106194690265486,1st Round,2001-05-28,4.68,44.2,43.3,French Open,2001,173.0
186,Francisco Clavet,L,ESP,1968-10-24,49.0,False,0.0,68.0,38.0,30.0,2.0,6.0,21.0,9.0,48.0,2.0,0.5783132530120482,2nd Round,2000-05-29,5.0,40.7,40.0,French Open,2000,120.0
187,Mariano Puerta,L,ARG,1978-09-19,26.0,True,3.0,109.0,64.0,45.0,5.0,7.0,25.0,20.0,73.0,0.0,0.776595744680851,2nd Round,2000-05-29,5.0,40.7,40.0,French Open,2000,120.0
188,Francisco Clavet,L,ESP,1968-10-24,84.0,False,1.0,150.0,90.0,60.0,5.0,8.0,21.0,39.0,90.0,7.0,0.6164383561643836,1st Round,2002-08-26,4.6,40.4,49.5,US Open,2002,198.0
189,Michael Chang,R,USA,1972-02-22,132.0,True,3.0,144.0,88.0,56.0,7.0,11.0,28.0,28.0,76.0,4.0,0.5135135135135135,1st Round,2002-08-26,4.6,40.4,49.5,US Open,2002,198.0
190,Francisco Clavet,L,ESP,1968-10-24,69.0,False,0.0,111.0,71.0,40.0,4.0,7.0,17.0,23.0,64.0,1.0,0.512,1st Round,2001-08-27,6.34,50.5,67.7,US Open,2001,203.0
191,Nicolas Massu,R,CHI,1979-10-10,86.0,True,3.0,130.0,76.0,54.0,5.0,6.0,25.0,29.0,67.0,2.0,0.5775862068965517,1st Round,2001-08-27,6.34,50.5,67.7,US Open,2001,203.0
192,Francisco Clavet,L,ESP,1968-10-24,46.0,False,0.0,82.0,55.0,27.0,3.0,5.0,12.0,15.0,55.0,7.0,0.5445544554455446,1st Round,2000-08-28,4.31,40.3,41.7,US Open,2000,125.0
193,Slava Dosedel,R,CZE,1970-08-14,50.0,True,3.0,104.0,58.0,46.0,2.0,1.0,22.0,24.0,51.0,4.0,0.6,1st Round,2000-08-28,4.31,40.3,41.7,US Open,2000,125.0
194,Francisco Clavet,L,ESP,1968-10-24,78.0,False,0.0,89.0,52.0,37.0,4.0,11.0,13.0,24.0,76.0,4.0,0.7676767676767676,1st Round,2002-06-24,4.1,38.3,42.3,Wimbledon,2002,127.0
195,Paul Henri Mathieu,R,FRA,1982-01-12,75.0,True,3.0,110.0,63.0,47.0,4.0,3.0,33.0,14.0,50.0,3.0,0.5,1st Round,2002-06-24,4.1,38.3,42.3,Wimbledon,2002,127.0
196,Francisco Clavet,L,ESP,1968-10-24,56.0,False,0.0,89.0,69.0,20.0,4.0,5.0,6.0,14.0,58.0,4.0,0.5858585858585859,1st Round,2001-06-25,3.81,38.5,40.7,Wimbledon,2001,122.0
197,Pete Sampras,R,USA,1971-08-12,6.0,True,3.0,101.0,71.0,30.0,20.0,0.0,14.0,16.0,61.0,5.0,0.6703296703296703,1st Round,2001-06-25,3.81,38.5,40.7,Wimbledon,2001,122.0
198,Francisco Clavet,L,ESP,1968-10-24,42.0,False,0.0,116.0,79.0,37.0,11.0,5.0,9.0,28.0,89.0,1.0,0.7739130434782608,2nd Round,2000-06-26,3.72,33.6,44.7,Wimbledon,2000,134.0
199,Thomas Enqvist,R,SWE,1974-03-13,8.0,True,3.0,123.0,87.0,36.0,19.0,7.0,25.0,11.0,72.0,13.0,0.5806451612903226,2nd Round,2000-06-26,3.72,33.6,44.7,Wimbledon,2000,134.0
200,Jeff Tarango,L,USA,1968-11-20,60.0,True,3.0,127.0,94.0,33.0,11.0,12.0,16.0,17.0,104.0,7.0,0.7482014388489209,1st Round,2000-06-26,3.46,33.0,35.5,Wimbledon,2000,142.0
201,Sebastien Grosjean,R,FRA,1978-05-29,28.0,False,1.0,131.0,86.0,45.0,19.0,3.0,27.0,18.0,70.0,2.0,0.5882352941176471,1st Round,2000-06-26,3.46,33.0,35.5,Wimbledon,2000,142.0
202,Jeff Tarango,L,USA,1968-11-20,112.0,False,1.0,100.0,64.0,36.0,10.0,5.0,21.0,15.0,61.0,3.0,0.5754716981132075,1st Round,2001-01-15,3.44,34.8,31.0,Australian Open,2001,124.0
203,Stefan Koubek,L,AUT,1977-01-02,48.0,True,3.0,114.0,72.0,42.0,16.0,7.0,20.0,22.0,62.0,2.0,0.5740740740740741,1st Round,2001-01-15,3.44,34.8,31.0,Australian Open,2001,124.0
204,Jeff Tarango,L,USA,1968-11-20,65.0,False,1.0,121.0,69.0,52.0,7.0,5.0,22.0,30.0,61.0,9.0,0.5398230088495575,1st Round,2000-01-17,3.68,34.1,36.8,Australian Open,2000,147.0
205,Andrew Ilie,R,AUS,1976-04-18,46.0,True,3.0,138.0,94.0,44.0,17.0,6.0,13.0,31.0,76.0,5.0,0.5205479452054794,1st Round,2000-01-17,3.68,34.1,36.8,Australian Open,2000,147.0
206,Jeff Tarango,L,USA,1968-11-20,58.0,False,0.0,104.0,70.0,34.0,8.0,7.0,11.0,23.0,65.0,11.0,0.5752212389380531,1st Round,2000-05-29,4.39,39.2,48.3,French Open,2000,145.0
207,Lleyton Hewitt,R,AUS,1981-02-24,9.0,True,3.0,118.0,75.0,43.0,11.0,1.0,19.0,24.0,50.0,7.0,0.4587155963302752,1st Round,2000-05-29,4.39,39.2,48.3,French Open,2000,145.0
208,Jeff Tarango,L,USA,1968-11-20,76.0,False,1.0,145.0,93.0,52.0,10.0,15.0,20.0,32.0,100.0,11.0,0.6211180124223602,1st Round,2000-08-28,4.15,33.5,40.5,US Open,2000,162.0
209,Hyung Taik Lee,R,KOR,1976-01-03,182.0,True,3.0,145.0,77.0,68.0,11.0,6.0,33.0,35.0,66.0,5.0,0.5116279069767442,1st Round,2000-08-28,4.15,33.5,40.5,US Open,2000,162.0
210,Jeff Tarango,L,USA,1968-11-20,60.0,False,2.0,192.0,117.0,75.0,5.0,13.0,50.0,25.0,115.0,17.0,0.5693069306930693,2nd Round,2000-06-26,4.17,37.7,49.2,Wimbledon,2000,246.0
211,Paul Goldstein,R,USA,1976-08-04,76.0,True,3.0,200.0,115.0,85.0,13.0,13.0,36.0,49.0,130.0,3.0,0.6842105263157895,2nd Round,2000-06-26,4.17,37.7,49.2,Wimbledon,2000,246.0
212,Cedric Pioline,R,FRA,1969-06-15,17.0,True,3.0,101.0,68.0,33.0,11.0,3.0,13.0,20.0,53.0,4.0,0.5638297872340425,1st Round,2001-01-15,3.93,38.5,39.3,Australian Open,2001,118.0
213,Davide Sanguinetti,R,ITA,1972-08-25,71.0,False,0.0,83.0,57.0,26.0,4.0,0.0,9.0,17.0,47.0,4.0,0.5222222222222223,1st Round,2001-01-15,3.93,38.5,39.3,Australian Open,2001,118.0
214,Cedric Pioline,R,FRA,1969-06-15,17.0,True,3.0,137.0,83.0,54.0,11.0,5.0,24.0,30.0,78.0,8.0,0.5693430656934306,2nd Round,2001-01-15,4.28,37.2,41.8,Australian Open,2001,167.0
215,Slava Dosedel,R,CZE,1970-08-14,72.0,False,1.0,132.0,78.0,54.0,5.0,8.0,17.0,37.0,77.0,10.0,0.5833333333333334,2nd Round,2001-01-15,4.28,37.2,41.8,Australian Open,2001,167.0
216,Cedric Pioline,R,FRA,1969-06-15,53.0,True,3.0,143.0,87.0,56.0,16.0,12.0,44.0,12.0,78.0,1.0,0.5416666666666666,1st Round,2001-05-28,4.19,37.6,44.0,French Open,2001,176.0
217,Andrei Pavel,R,ROU,1974-01-27,42.0,False,1.0,138.0,81.0,57.0,8.0,7.0,18.0,39.0,97.0,1.0,0.708029197080292,1st Round,2001-05-28,4.19,37.6,44.0,French Open,2001,176.0
218,Cedric Pioline,R,FRA,1969-06-15,6.0,True,1.0,72.0,39.0,33.0,3.0,1.0,12.0,21.0,28.0,4.0,0.4745762711864407,1st Round,2000-05-29,4.5,45.4,45.0,French Open,2000,90.0
219,Davide Sanguinetti,R,ITA,1972-08-25,97.0,False,1.0,47.0,27.0,20.0,3.0,7.0,4.0,16.0,28.0,2.0,0.4666666666666667,1st Round,2000-05-29,4.5,45.4,45.0,French Open,2000,90.0
220,Cedric Pioline,R,FRA,1969-06-15,6.0,True,3.0,100.0,69.0,31.0,4.0,0.0,17.0,14.0,47.0,2.0,0.5053763440860215,2nd Round,2000-05-29,4.55,45.7,47.0,French Open,2000,141.0
221,Patrick Rafter,R,AUS,1972-12-28,24.0,False,0.0,85.0,61.0,24.0,1.0,7.0,8.0,16.0,57.0,2.0,0.6195652173913043,2nd Round,2000-05-29,4.55,45.7,47.0,French Open,2000,141.0
222,Cedric Pioline,R,FRA,1969-06-15,6.0,True,3.0,96.0,55.0,41.0,12.0,0.0,13.0,28.0,40.0,0.0,0.547945205479452,3rd Round,2000-05-29,3.96,40.4,37.0,French Open,2000,111.0
223,Albert Portas,R,ESP,1973-11-15,66.0,False,0.0,69.0,51.0,18.0,6.0,8.0,6.0,12.0,50.0,5.0,0.5434782608695652,3rd Round,2000-05-29,3.96,40.4,37.0,French Open,2000,111.0
224,Cedric Pioline,R,FRA,1969-06-15,10.0,True,3.0,91.0,58.0,33.0,4.0,2.0,11.0,22.0,51.0,5.0,0.6296296296296297,1st Round,2000-08-28,3.84,36.5,32.0,US Open,2000,96.0
225,Sargis Sargsian,R,ARM,1973-06-03,71.0,False,0.0,67.0,44.0,23.0,6.0,4.0,9.0,14.0,40.0,6.0,0.5194805194805194,1st Round,2000-08-28,3.84,36.5,32.0,US Open,2000,96.0
226,Cedric Pioline,R,FRA,1969-06-15,10.0,True,3.0,187.0,98.0,89.0,12.0,9.0,37.0,52.0,80.0,12.0,0.5194805194805194,2nd Round,2000-08-28,4.33,37.7,45.0,US Open,2000,225.0
227,Greg Rusedski,L,GBR,1973-09-06,34.0,False,2.0,171.0,115.0,56.0,12.0,15.0,17.0,39.0,116.0,12.0,0.5686274509803921,2nd Round,2000-08-28,4.33,37.7,45.0,US Open,2000,225.0
228,Cedric Pioline,R,FRA,1969-06-15,72.0,True,3.0,101.0,65.0,36.0,15.0,3.0,13.0,23.0,58.0,6.0,0.6444444444444445,1st Round,2001-06-25,3.38,32.7,32.7,Wimbledon,2001,98.0
229,Michal Tabara,R,CZE,1979-08-11,52.0,False,0.0,79.0,54.0,25.0,7.0,6.0,7.0,18.0,44.0,3.0,0.4888888888888889,1st Round,2001-06-25,3.38,32.7,32.7,Wimbledon,2001,98.0
230,Cedric Pioline,R,FRA,1969-06-15,6.0,True,3.0,131.0,76.0,55.0,21.0,3.0,28.0,27.0,53.0,13.0,0.5047619047619047,1st Round,2000-06-26,3.82,36.7,36.3,Wimbledon,2000,145.0
231,Christian Ruud,R,NOR,1972-08-24,111.0,False,1.0,106.0,77.0,29.0,11.0,7.0,3.0,26.0,80.0,5.0,0.6060606060606061,1st Round,2000-06-26,3.82,36.7,36.3,Wimbledon,2000,145.0
232,Cedric Pioline,R,FRA,1969-06-15,17.0,False,1.0,108.0,76.0,32.0,14.0,7.0,13.0,19.0,71.0,6.0,0.5419847328244275,3rd Round,2001-01-15,4.26,40.8,40.5,Australian Open,2001,162.0
233,Todd Martin,R,USA,1970-07-08,54.0,True,3.0,130.0,75.0,55.0,16.0,4.0,24.0,31.0,68.0,7.0,0.6355140186915887,3rd Round,2001-01-15,4.26,40.8,40.5,Australian Open,2001,162.0
234,Cedric Pioline,R,FRA,1969-06-15,15.0,False,2.0,163.0,105.0,58.0,26.0,5.0,17.0,41.0,90.0,8.0,0.6081081081081081,1st Round,2000-01-17,3.4,34.5,36.0,Australian Open,2000,180.0
235,Goran Ivanisevic,L,CRO,1971-09-13,70.0,True,3.0,150.0,107.0,43.0,32.0,9.0,21.0,22.0,78.0,14.0,0.4727272727272727,1st Round,2000-01-17,3.4,34.5,36.0,Australian Open,2000,180.0
236,Cedric Pioline,R,FRA,1969-06-15,92.0,False,2.0,168.0,97.0,71.0,10.0,7.0,31.0,40.0,85.0,8.0,0.5120481927710844,1st Round,2002-05-27,4.57,39.5,44.8,French Open,2002,224.0
237,Vincent Spadea,R,USA,1974-07-19,88.0,True,3.0,172.0,103.0,69.0,5.0,15.0,21.0,48.0,98.0,11.0,0.5632183908045977,1st Round,2002-05-27,4.57,39.5,44.8,French Open,2002,224.0
